latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent)
2024-01-09 20:00:00,5.0921507,8.381527,160.49747,162.64589,20.1,1000.9926,0.0,87.72546,0.0
2024-01-09 21:00:00,3.9357338,6.894201,152.78398,156.0375,19.7,1001.2792,0.0,90.20975,0.0
2024-01-09 22:00:00,2.8017852,5.3712196,145.17545,151.0491,19.25,1001.66296,0.0,92.477585,1.0
2024-01-09 23:00:00,2.5806975,3.7215588,144.46223,149.30035,20.95,1002.3061,0.0,82.984505,1.0
2024-01-10 00:00:00,2.2203605,2.7658634,172.23492,167.4712,23.35,1002.5712,0.0,68.38575,1.0
2024-01-10 01:00:00,2.7166157,3.3,186.3401,180.0,26.2,1002.2525,0.0,51.434456,1.0
2024-01-10 02:00:00,3.7,4.3931766,198.92474,191.82146,28.4,1002.1132,0.0,45.35708,1.0
2024-01-10 03:00:00,5.5470715,6.670832,207.95087,203.87529,28.65,1001.82214,0.0,49.657734,1.0
2024-01-10 04:00:00,6.8883963,8.5,207.68097,205.05759,28.1,1001.41064,0.0,49.98772,1.0
2024-01-10 05:00:00,7.0007143,8.825531,201.80147,199.87227,27.9,1001.00836,0.0,48.215546,1.0
2024-01-10 06:00:00,7.3736014,9.360556,200.64706,198.04791,27.85,1000.6104,0.0,46.984207,1.0
2024-01-10 07:00:00,7.4040527,9.507892,196.47696,194.62091,27.35,1000.2996,0.0,50.27029,1.0
2024-01-10 08:00:00,7.495332,9.669023,193.1092,190.7288,26.8,999.5902,0.0,53.940907,1.0
2024-01-10 09:00:00,6.760177,8.836288,187.65056,185.19434,25.85,999.4656,0.0,58.332935,1.0
2024-01-10 10:00:00,6.6910386,9.066973,189.46225,186.96815,24.2,999.4204,0.0,69.2018,1.0
2024-01-10 11:00:00,5.6142673,7.602631,184.08554,181.5074,23.1,999.9854,0.0,75.58181,1.0
2024-01-10 12:00:00,5.308484,8.0,183.23964,180.0,22.25,1000.06104,0.0,80.33216,0.0
2024-01-10 13:00:00,5.508176,8.4,183.12207,180.0,21.9,1000.24976,0.0,81.807915,0.0
2024-01-10 14:00:00,5.423099,8.602325,185.29,181.33218,21.8,1000.34607,0.0,79.76968,0.0
2024-01-10 15:00:00,6.500769,9.802041,180.88138,178.83089,21.65,1000.14374,0.0,79.000244,0.0
2024-01-10 16:00:00,5.821512,9.254189,175.07298,173.79665,21.2,999.9327,0.0,82.49432,0.0
2024-01-10 17:00:00,5.8034477,9.019978,178.02512,176.186,20.95,999.7275,0.0,86.168015,0.0
2024-01-10 18:00:00,5.770615,8.926926,171.02745,170.3267,20.75,999.7218,0.0,88.886475,0.0
2024-01-10 19:00:00,5.3935146,8.649278,169.31514,169.3397,20.55,999.4187,0.0,90.26981,0.0
2024-01-10 20:00:00,5.333854,8.570881,173.54128,172.62633,20.4,999.6126,0.0,91.3938,0.0
2024-01-10 21:00:00,5.408327,8.720665,176.82024,176.05489,20.45,999.7134,0.0,92.832115,0.0
2024-01-10 22:00:00,5.5226803,8.736704,174.80566,174.74629,20.75,1000.31683,0.0,90.84821,1.0
2024-01-10 23:00:00,6.873136,9.390421,171.6342,172.04257,22.0,1000.6493,0.0,81.82038,1.0
2024-01-11 00:00:00,7.0028567,9.300538,181.63654,180.61604,23.5,1000.5915,0.0,74.24119,1.0
2024-01-11 01:00:00,6.661081,8.448076,187.76508,186.1154,24.4,1001.0131,0.0,70.113,1.0
2024-01-11 02:00:00,6.760177,8.547514,187.65056,186.04399,25.45,1000.94244,0.0,65.65015,1.0
2024-01-11 03:00:00,7.0092797,8.786353,194.03627,191.82146,26.15,1000.46564,0.0,62.785374,1.0
2024-01-11 04:00:00,7.3736014,9.202717,200.64706,199.0257,26.05,1000.26447,0.0,63.753475,1.0
2024-01-11 05:00:00,7.738863,9.757561,205.2405,204.20097,25.75,1000.2563,0.0,66.537964,1.0
2024-01-11 06:00:00,7.7472577,9.730879,203.58704,202.34816,25.7,1000.1559,0.0,65.70223,1.0
2024-01-11 07:00:00,7.7472577,9.916148,203.58704,201.90877,25.3,999.6489,0.0,66.862816,1.0
2024-01-11 08:00:00,7.31642,9.433981,201.65605,201.12479,24.8,999.2387,0.0,69.53406,1.0
2024-01-11 09:00:00,7.116881,9.108238,199.70807,199.23076,24.15,999.31995,0.0,73.88823,1.0
2024-01-11 10:00:00,7.05195,9.20489,198.17812,197.05705,23.2,999.78986,0.0,77.99491,1.0
2024-01-11 11:00:00,6.963476,9.394147,192.43954,191.66875,22.3,1000.0624,0.0,81.85773,1.0
2024-01-11 12:00:00,6.661081,9.476286,187.76508,187.27492,21.6,1000.53876,0.0,85.162895,0.0
2024-01-11 13:00:00,5.813777,8.309633,183.94511,182.75905,21.1,1000.8226,0.0,85.64528,0.0
2024-01-11 14:00:00,5.4332314,7.8409185,186.3401,185.85593,21.0,1000.8197,0.0,86.442894,0.0
2024-01-11 15:00:00,4.704253,7.602631,182.4366,181.5074,20.8,1000.7149,0.0,85.883804,0.0
2024-01-11 16:00:00,4.604346,7.5059977,177.5105,177.70944,20.5,1000.508,0.0,89.424126,0.0
2024-01-11 17:00:00,4.4011364,7.4027023,178.69807,178.45187,20.35,999.90894,0.0,89.133224,0.0
2024-01-11 18:00:00,4.6270943,7.752419,186.20335,186.66656,20.5,999.2187,0.0,87.76043,0.0
2024-01-11 19:00:00,4.110961,7.1175838,184.18483,184.02818,20.45,999.01917,0.0,89.141045,0.0
2024-01-11 20:00:00,3.522783,6.2289643,173.4803,174.47255,20.3,998.7172,0.0,90.81832,0.0
2024-01-11 21:00:00,3.206244,5.9076223,183.57626,182.91078,20.2,998.9128,0.0,91.38123,0.0
2024-01-11 22:00:00,2.9017239,5.3037724,181.97488,182.16103,20.4,999.51337,0.0,90.259285,1.0
2024-01-11 23:00:00,3.6496572,4.652956,189.46225,188.65247,22.15,999.95905,0.0,80.82279,1.0
2024-01-12 00:00:00,3.0083218,3.7,201.4478,198.92474,23.55,999.7004,0.0,74.01776,1.0
2024-01-12 01:00:00,2.9546573,3.51141,203.9625,199.9832,24.8,999.93304,0.0,69.31721,1.0
2024-01-12 02:00:00,2.9732137,3.3241541,227.72638,226.2188,25.8,999.76166,0.0,66.7559,1.0
2024-01-12 03:00:00,4.159327,4.7413077,242.81897,242.35411,26.35,999.7767,0.0,65.63276,1.0
2024-01-12 04:00:00,4.88467,5.8309517,247.1094,247.8336,26.6,999.18805,0.0,63.475418,1.0
2024-01-12 05:00:00,5.515433,6.6850576,247.61981,248.03938,26.75,998.89453,0.0,63.310513,1.0
2024-01-12 06:00:00,5.3665633,6.574192,243.43501,243.82477,26.5,998.59045,0.0,64.85252,1.0
2024-01-12 07:00:00,5.4037023,6.529931,231.009,229.9698,26.35,998.09033,0.0,67.28347,1.0
2024-01-12 08:00:00,5.7688823,7.1021123,213.6901,212.34741,25.35,998.16223,0.0,70.29106,1.0
2024-01-12 09:00:00,5.7775426,7.31642,203.45905,201.65605,24.85,997.9504,0.0,69.76099,1.0
2024-01-12 10:00:00,5.8872743,7.7162166,200.89784,198.90466,23.5,998.5086,0.0,76.11925,1.0
2024-01-12 11:00:00,5.7584724,7.7491937,200.32323,199.60417,22.5,998.97705,0.0,84.46686,1.0
2024-01-12 12:00:00,4.9335585,6.8308125,197.70052,197.90454,21.85,999.3558,0.0,88.42406,0.0
2024-01-12 13:00:00,5.2773094,7.595393,189.81923,189.0902,21.35,999.9368,0.0,86.20703,0.0
2024-01-12 14:00:00,4.304649,6.503076,177.33705,178.23764,21.35,999.9368,0.0,87.56126,0.0
2024-01-12 15:00:00,2.8792362,5.1546097,159.67677,161.91646,20.6,999.7174,0.0,92.83996,0.0
2024-01-12 16:00:00,1.5297059,3.5693135,168.69011,168.69011,20.1,999.0091,0.0,94.86132,0.0
2024-01-12 17:00:00,1.9924859,2.7892652,162.47433,165.4655,19.2,998.58704,0.0,96.022415,0.0
2024-01-12 18:00:00,1.7720045,2.376973,196.38962,194.62091,19.25,997.99347,0.0,94.82876,0.0
2024-01-12 19:00:00,2.408319,2.9068882,221.63345,220.81499,18.65,997.2824,0.0,96.00604,0.0
2024-01-12 20:00:00,2.4758837,2.8999999,226.63654,226.39711,18.45,997.27673,0.0,96.60608,0.0
2024-01-12 21:00:00,1.8384775,3.9623227,224.9999,227.04541,19.7,997.4113,0.0,95.44005,0.0
2024-01-12 22:00:00,1.6155494,3.577709,201.80147,206.56499,20.2,998.4169,0.0,95.456955,1.0
2024-01-12 23:00:00,2.6400757,3.2802439,217.30403,217.56866,21.8,998.85834,0.0,87.32941,1.0
2024-01-13 00:00:00,2.6172504,3.1827662,226.54811,226.27295,23.35,998.8021,0.0,78.50382,1.0
2024-01-13 01:00:00,3.3421547,4.060788,218.92755,217.99878,24.65,999.2346,0.0,71.263,1.0
2024-01-13 02:00:00,3.8209944,4.4553337,227.12111,225.90929,25.5,999.2575,0.0,69.02067,1.0
2024-01-13 03:00:00,4.4407206,5.220153,234.16226,233.56905,26.0,998.8746,0.0,66.79651,1.0
2024-01-13 04:00:00,4.743417,5.742821,235.30478,234.92616,26.35,998.5863,0.0,65.63276,1.0
2024-01-13 05:00:00,4.992995,5.990826,237.26477,236.57516,26.55,998.5916,0.0,65.47068,1.0
2024-01-13 06:00:00,5.077401,6.074537,237.87503,237.09476,26.5,998.19366,0.0,65.86817,1.0
2024-01-13 07:00:00,5.269725,6.463745,236.61147,235.08052,26.15,997.9858,0.0,67.66209,1.0
2024-01-13 08:00:00,4.9648767,6.021628,235.66972,234.46223,25.7,997.7753,0.0,71.232895,1.0
2024-01-13 09:00:00,4.8259716,5.882177,235.9806,234.6887,25.05,997.65814,0.0,73.81096,1.0
2024-01-13 10:00:00,4.327817,5.456189,229.68597,228.7154,24.0,997.8281,0.0,79.57509,1.0
2024-01-13 11:00:00,3.679674,4.7423625,222.79738,222.43619,22.95,998.1961,0.0,85.56587,1.0
2024-01-13 12:00:00,3.4655447,4.6669044,226.16905,224.9999,22.55,998.5818,0.0,87.66661,0.0
2024-01-13 13:00:00,3.9597979,5.4451814,224.9999,224.25603,21.75,999.1547,0.0,87.86884,0.0
2024-01-13 14:00:00,3.275668,4.614109,211.26367,209.8988,21.75,999.2539,0.0,87.32489,0.0
2024-01-13 15:00:00,2.8792362,3.8275316,200.32323,199.8553,21.85,999.455,0.0,86.793205,0.0
2024-01-13 16:00:00,2.7784889,3.6715121,210.25635,209.35765,21.9,998.9604,0.0,86.26035,0.0
2024-01-13 17:00:00,2.9068882,4.0459857,229.18501,230.01317,21.5,998.35425,0.0,88.39515,0.0
2024-01-13 18:00:00,3.2202482,4.8600416,233.84172,233.3658,21.45,997.6585,0.0,89.21868,0.0
2024-01-13 19:00:00,2.8999999,4.8795495,226.39711,225.83023,21.05,997.74634,0.0,91.7186,0.0
2024-01-13 20:00:00,3.1890438,4.8270073,221.18582,219.95749,21.35,997.854,0.0,90.04597,0.0
2024-01-13 21:00:00,3.4999998,5.0,216.86998,216.86998,21.45,997.95605,0.0,89.21868,0.0
2024-01-13 22:00:00,3.4,5.0089917,208.07239,206.05344,21.45,998.2536,0.0,88.94202,1.0
2024-01-13 23:00:00,3.8910153,4.8754487,205.90645,205.51382,22.35,998.477,0.0,82.89014,1.0
2024-01-14 00:00:00,3.7443287,4.604346,214.11452,214.3804,23.05,998.49646,0.0,77.972916,1.0
2024-01-14 01:00:00,3.7443287,4.494441,214.11452,212.27562,24.5,998.437,0.0,73.48912,1.0
2024-01-14 02:00:00,3.8600519,4.604346,216.57312,214.3804,25.65,998.5672,0.0,68.40877,1.0
2024-01-14 03:00:00,4.263801,5.0328918,230.7106,229.02835,26.3,998.38635,0.0,66.85731,1.0
2024-01-14 04:00:00,5.249762,6.3126855,229.63554,229.49724,26.5,997.99524,0.0,66.48424,1.0
2024-01-14 05:00:00,5.663921,6.868042,227.86247,227.95085,26.6,997.89856,0.0,64.873634,1.0
2024-01-14 06:00:00,5.728001,6.9296465,225.70723,224.9999,26.35,997.69354,0.0,65.63276,1.0
2024-01-14 07:00:00,5.9396963,7.2835426,224.9999,224.44382,25.75,997.1813,0.0,68.854744,1.0
2024-01-14 08:00:00,5.7801385,7.2201114,217.26648,216.55257,25.15,997.16504,0.0,71.1327,1.0
2024-01-14 09:00:00,5.8591805,7.4242845,207.43964,207.25525,24.7,997.1529,0.0,73.523254,1.0
2024-01-14 10:00:00,5.9135437,7.589466,198.74144,198.43504,23.85,997.4272,0.0,77.60714,1.0
2024-01-14 11:00:00,5.2392745,6.865857,193.24052,192.61932,23.3,997.809,0.0,79.726006,1.0
2024-01-14 12:00:00,4.707441,6.2169123,192.26476,191.12915,22.9,997.897,0.0,81.67813,0.0
2024-01-14 13:00:00,4.440721,5.9539905,187.76508,187.72174,22.15,998.4713,0.0,84.166824,0.0
2024-01-14 14:00:00,4.3104525,5.9135437,183.99083,183.87845,22.15,999.0664,0.0,84.69192,0.0
2024-01-14 15:00:00,3.9,5.500909,180.0,178.95839,21.9,998.762,0.0,86.26035,0.0
2024-01-14 16:00:00,3.8052595,5.2038445,183.01273,182.20255,21.95,998.3666,0.0,85.99758,0.0
2024-01-14 17:00:00,3.5128336,4.8259716,175.101,174.05324,21.9,997.671,0.0,85.459526,0.0
2024-01-14 18:00:00,3.5057096,5.10392,176.72958,177.7543,21.55,997.3638,0.0,87.5789,0.0
2024-01-14 19:00:00,3.7054014,5.6142673,176.906,175.91446,21.3,997.05927,0.0,89.2071,0.0
2024-01-14 20:00:00,3.4234486,5.632051,173.29025,173.8846,21.2,997.05646,0.0,89.477196,0.0
2024-01-14 21:00:00,3.1575305,5.1971145,169.04597,168.90631,21.25,997.05774,0.0,88.64993,0.0
2024-01-14 22:00:00,2.8635643,4.9030604,167.90526,168.23174,21.2,997.55237,0.0,88.92221,1.0
2024-01-14 23:00:00,3.49285,4.535416,166.75948,165.96373,22.55,997.8875,0.0,81.888756,1.0
2024-01-15 00:00:00,3.2,3.8052595,180.0,176.98727,24.4,997.93823,0.0,72.56277,1.0
2024-01-15 01:00:00,4.0521603,4.924429,195.75124,192.90741,25.55,998.26715,0.0,69.46065,1.0
2024-01-15 02:00:00,5.0990195,6.1465435,205.55992,201.97456,26.2,998.1855,0.0,68.09292,1.0
2024-01-15 03:00:00,5.7306194,6.931811,209.24873,206.56499,26.5,997.6977,0.0,66.690704,1.0
2024-01-15 04:00:00,6.105735,7.392564,211.60745,210.03319,26.75,997.2082,0.0,65.71578,1.0
2024-01-15 05:00:00,6.242595,7.6550636,215.21768,213.2749,26.9,997.11316,0.0,64.9369,1.0
2024-01-15 06:00:00,6.2128897,7.6850505,213.17853,212.24243,26.65,997.2057,0.0,66.30906,1.0
2024-01-15 07:00:00,6.2433968,7.7175126,211.90807,211.21834,26.4,997.0005,0.0,67.71174,1.0
2024-01-15 08:00:00,5.866856,7.3824115,209.62366,208.30066,25.95,996.39307,0.0,69.32171,1.0
2024-01-15 09:00:00,5.5946403,7.077429,204.27443,203.30492,25.1,995.9736,0.0,73.59135,1.0
2024-01-15 10:00:00,5.2201533,6.5787535,200.17073,199.53674,24.1,995.94635,0.0,78.85463,1.0
2024-01-15 11:00:00,4.6840153,6.140033,196.1135,196.07364,23.25,996.1213,0.0,83.25267,1.0
2024-01-15 12:00:00,4.1231055,5.6515484,194.03627,193.29858,22.75,996.3059,0.0,85.81048,0.0
2024-01-15 13:00:00,4.2720017,5.920304,196.31393,195.67958,21.9,996.97675,0.0,89.52992,0.0
2024-01-15 14:00:00,4.3416586,6.20967,194.67644,194.93147,21.75,997.27026,0.0,90.07456,0.0
2024-01-15 15:00:00,4.1785164,6.2625875,201.03758,199.59238,21.65,997.3666,0.0,90.90762,0.0
2024-01-15 16:00:00,3.6055512,5.345091,199.44012,197.41806,21.6,996.869,0.0,90.623405,0.0
2024-01-15 17:00:00,2.8635643,4.197618,192.09474,192.38075,21.45,996.17084,0.0,90.894424,0.0
2024-01-15 18:00:00,3.0016663,4.204759,178.0909,177.27374,21.5,995.97394,0.0,90.3363,0.0
2024-01-15 19:00:00,2.236068,3.1400635,190.3048,189.16228,21.6,995.4805,0.0,88.95389,0.0
2024-01-15 20:00:00,2.376973,3.7,202.24907,198.92474,21.15,995.5672,0.0,91.44055,0.0
2024-01-15 21:00:00,2.7784889,4.2059484,210.25635,208.39293,21.3,995.76996,0.0,90.88459,0.0
2024-01-15 22:00:00,2.9681644,4.4418464,212.61923,211.18492,21.3,996.46423,0.0,91.16683,1.0
2024-01-15 23:00:00,3.11127,3.9597979,224.9999,224.9999,21.95,996.978,0.0,86.80251,1.0
2024-01-16 00:00:00,2.828427,3.3941126,224.9999,224.9999,22.7,997.0981,0.0,82.16229,1.0
2024-01-16 01:00:00,3.001666,3.535534,240.01845,241.2603,23.2,997.4094,0.0,78.72691,1.0
2024-01-16 02:00:00,3.1906114,3.6891732,237.80429,237.17146,24.45,997.4435,0.0,72.12074,1.0
2024-01-16 03:00:00,3.8587563,4.527693,238.78166,239.47037,25.55,997.3744,0.0,66.91356,1.0
2024-01-16 04:00:00,4.4777226,5.420332,240.57263,240.12408,25.95,997.1866,0.0,65.3453,1.0
2024-01-16 05:00:00,4.8764744,5.770615,241.85849,242.10283,26.2,997.19354,0.0,64.18551,1.0
2024-01-16 06:00:00,4.924429,5.9093146,246.0375,246.0375,26.25,997.19476,0.0,63.796696,1.0
2024-01-16 07:00:00,4.976947,6.053924,247.5572,247.6713,25.85,996.88654,0.0,65.73345,1.0
2024-01-16 08:00:00,4.4944406,5.4424257,249.14546,249.56708,25.4,996.47766,0.0,67.30214,1.0
2024-01-16 09:00:00,3.7161808,4.4777226,246.19405,246.29735,24.75,996.36053,0.0,70.61792,1.0
2024-01-16 10:00:00,3.6359317,4.5793014,238.49579,238.39255,23.85,996.6337,0.0,75.23183,1.0
2024-01-16 11:00:00,3.5468295,4.4687805,229.574,229.53786,23.0,997.20544,0.0,79.437294,1.0
2024-01-16 12:00:00,3.0413814,4.244997,223.66785,223.09087,22.35,997.48517,0.0,82.89014,0.0
2024-01-16 13:00:00,3.0528674,4.527693,211.60745,210.52963,22.0,998.07056,0.0,81.82038,0.0
2024-01-16 14:00:00,2.6832817,4.5617976,206.56499,206.0033,21.7,998.35956,0.0,83.59347,0.0
2024-01-16 15:00:00,2.9154758,4.792703,157.8336,156.64442,21.6,998.7535,0.0,84.36924,0.0
2024-01-16 16:00:00,1.4866068,2.6870058,137.72638,135.0001,21.6,997.9601,0.0,83.84376,0.0
2024-01-16 17:00:00,1.4560219,2.408319,285.94547,274.76355,19.9,996.8219,0.0,92.22447,0.0
2024-01-16 18:00:00,1.360147,1.6552945,162.89719,205.01686,19.8,996.6208,0.0,90.21685,0.0
2024-01-16 19:00:00,1.9104972,2.385372,227.12111,236.97612,19.4,996.4108,0.0,91.330826,0.0
2024-01-16 20:00:00,2.184033,2.607681,195.94547,212.47118,18.9,996.5951,0.0,93.33601,0.0
2024-01-16 21:00:00,2.1931713,2.9068882,226.8476,229.18501,19.05,996.897,0.0,93.050285,0.0
2024-01-16 22:00:00,1.5811387,3.5510561,235.30478,237.65257,20.2,997.3259,0.0,90.52801,1.0
2024-01-16 23:00:00,2.624881,3.2649655,229.63554,229.9698,22.4,998.08154,0.0,79.85172,1.0
2024-01-17 00:00:00,2.7802877,3.3421547,232.3057,231.07245,23.65,998.11597,0.0,73.803566,1.0
2024-01-17 01:00:00,3.6055512,4.243819,236.3099,235.56094,24.3,998.5306,0.0,68.57254,1.0
2024-01-17 02:00:00,3.920459,4.62277,232.25313,231.14662,24.95,998.7468,0.0,66.374016,1.0
2024-01-17 03:00:00,4.6400433,5.6400356,232.88306,232.92683,25.45,998.85944,0.0,64.42741,1.0
2024-01-17 04:00:00,4.9406476,5.940539,234.0578,233.90163,25.85,998.5729,0.0,62.522633,1.0
2024-01-17 05:00:00,5.140039,6.280127,232.90707,232.76509,25.95,998.37695,0.0,62.348854,1.0
2024-01-17 06:00:00,5.672742,6.9526978,229.28925,229.66693,25.85,998.37445,0.0,63.710182,1.0
2024-01-17 07:00:00,5.9413805,7.2835426,226.36386,225.55618,25.5,998.2656,0.0,65.04683,1.0
2024-01-17 08:00:00,6.16198,7.648529,221.71066,221.82008,25.0,998.0538,0.0,66.176414,1.0
2024-01-17 09:00:00,6.2008066,7.840918,217.794,217.74687,24.5,997.9411,0.0,67.96909,1.0
2024-01-17 10:00:00,6.105735,7.803204,211.60745,210.83777,23.85,998.02234,0.0,69.5705,1.0
2024-01-17 11:00:00,5.59017,7.4686007,206.56499,206.22191,23.1,998.5968,0.0,72.33292,1.0
2024-01-17 12:00:00,5.2554736,7.3736014,201.19412,200.64706,22.9,998.8888,0.0,73.21379,0.0
2024-01-17 13:00:00,4.846648,7.093659,201.80147,201.5015,22.45,999.0749,0.0,74.29833,0.0
2024-01-17 14:00:00,4.588028,6.992138,196.4601,196.62083,22.35,999.36957,0.0,74.987335,0.0
2024-01-17 15:00:00,4.464303,7.088018,195.59286,196.38962,22.35,999.36957,0.0,74.987335,0.0
2024-01-17 16:00:00,4.9030604,7.648529,191.76826,191.30989,22.15,999.2648,0.0,78.0849,0.0
2024-01-17 17:00:00,4.9162993,7.324616,184.66678,184.6986,22.15,999.0664,0.0,78.823395,0.0
2024-01-17 18:00:00,5.0159745,7.8230433,175.42616,175.60138,21.55,999.14905,0.0,81.76416,0.0
2024-01-17 19:00:00,4.9335585,7.558439,162.29948,162.28412,21.25,999.33887,0.0,85.12647,0.0
2024-01-17 20:00:00,3.939543,6.2769423,156.0375,157.52052,21.1,999.4341,0.0,84.84471,0.0
2024-01-17 21:00:00,3.2649658,5.59017,152.6502,153.43501,20.7,999.6211,0.0,86.685356,0.0
2024-01-17 22:00:00,2.5,4.661545,143.13002,144.60512,20.5,1000.21045,0.0,88.035835,1.0
2024-01-17 23:00:00,2.751363,3.6055512,160.90642,160.55988,21.9,1000.54724,0.0,80.03402,1.0
2024-01-18 00:00:00,4.440721,5.5326304,187.76508,186.22574,23.55,1000.69226,0.0,71.50947,1.0
2024-01-18 01:00:00,5.096077,6.281719,195.94547,193.81505,24.85,1000.7278,0.0,63.492657,1.0
2024-01-18 02:00:00,5.7939625,7.116881,201.25058,199.70807,25.5,1000.9437,0.0,58.99343,1.0
2024-01-18 03:00:00,6.5924196,8.263776,202.28563,201.28648,25.85,1000.85425,0.0,56.332172,1.0
2024-01-18 04:00:00,7.2449985,8.9810915,200.18588,198.83853,26.25,1000.6665,0.0,55.18998,1.0
2024-01-18 05:00:00,7.655063,9.708244,199.8553,198.62167,26.15,1000.36646,0.0,56.584717,1.0
2024-01-18 06:00:00,7.81089,9.837174,198.667,197.14563,26.05,1000.1652,0.0,56.56035,1.0
2024-01-18 07:00:00,7.7491937,9.780082,197.2659,196.02594,25.7,999.85834,0.0,57.7452,1.0
2024-01-18 08:00:00,7.7620873,9.895453,194.93147,194.03627,25.3,999.6489,0.0,57.64905,1.0
2024-01-18 09:00:00,7.930952,10.261091,193.86105,192.95276,24.6,999.53064,0.0,60.87653,1.0
2024-01-18 10:00:00,7.5802374,9.9985,188.34381,188.04898,23.55,999.7004,0.0,64.42661,1.0
2024-01-18 11:00:00,7.7317524,10.538501,185.19434,184.899,22.75,999.8765,0.0,67.40425,1.0
2024-01-18 12:00:00,7.4,10.2,180.0,180.0,21.95,1000.25104,0.0,73.28028,0.0
2024-01-18 13:00:00,6.129437,9.044888,174.3825,174.2895,21.3,1000.72894,0.0,69.52157,0.0
2024-01-18 14:00:00,5.8549128,8.881442,172.14677,172.23492,21.0,1000.8197,0.0,70.13558,0.0
2024-01-18 15:00:00,5.4589376,8.485281,171.57312,171.86998,20.75,1000.71356,0.0,70.7666,0.0
2024-01-18 16:00:00,5.080354,8.237719,169.79608,169.50858,20.6,1000.2133,0.0,70.966125,0.0
2024-01-18 17:00:00,5.1195703,8.374366,167.59259,168.28755,20.3,999.9074,0.0,72.524536,0.0
2024-01-18 18:00:00,5.2392745,8.29759,166.75948,167.4712,20.05,999.702,0.0,73.89116,0.0
2024-01-18 19:00:00,5.0,7.981228,163.73972,164.74483,19.7,999.6924,0.0,75.51129,0.0
2024-01-18 20:00:00,4.4598203,7.368175,160.34608,161.81087,19.4,999.88196,0.0,76.19396,0.0
2024-01-18 21:00:00,4.031129,6.931811,150.2552,153.43501,19.15,1000.1725,0.0,76.893,0.0
2024-01-18 22:00:00,3.9824615,6.9065185,141.1155,145.6196,18.7,1000.55634,0.0,78.576096,1.0
2024-01-18 23:00:00,4.7201695,6.5734315,143.61555,146.79341,20.1,1000.9926,0.0,71.331116,1.0
2024-01-19 00:00:00,5.1478148,6.6309876,155.9245,156.91484,22.0,1001.44275,0.0,63.679153,1.0
2024-01-19 01:00:00,5.3160133,6.705222,163.61038,162.64589,23.6,1001.58624,0.0,56.320705,1.0
2024-01-19 02:00:00,5.2086463,6.428064,176.6982,174.64427,25.25,1001.43304,0.0,50.69339,1.0
2024-01-19 03:00:00,6.166036,7.5239615,188.39284,184.57384,26.2,1001.26056,0.0,49.012135,1.0
2024-01-19 04:00:00,7.0092797,8.747571,194.03627,190.53912,26.4,1000.5715,0.0,48.75008,1.0
2024-01-19 05:00:00,7.42159,9.296236,194.03627,191.7934,26.55,1000.27795,0.0,47.39427,1.0
2024-01-19 06:00:00,7.615773,9.610411,193.67133,192.01146,26.3,999.87427,0.0,49.514843,1.0
2024-01-19 07:00:00,7.5186434,9.534149,193.85144,192.72435,25.85,999.56476,0.0,51.343594,1.0
2024-01-19 08:00:00,7.495332,9.512624,193.1092,192.13681,25.25,999.3501,0.0,54.58999,1.0
2024-01-19 09:00:00,7.3164196,9.420192,190.23474,189.16228,24.55,999.33093,0.0,57.652252,1.0
2024-01-19 10:00:00,7.244308,9.642096,186.3401,185.35573,23.8,999.70703,0.0,62.860924,1.0
2024-01-19 11:00:00,7.0007143,9.6,180.81844,180.0,22.7,999.8752,0.0,70.23431,1.0
2024-01-19 12:00:00,6.2128897,9.326307,176.30869,175.69562,22.05,1000.353,0.0,74.466095,0.0
2024-01-19 13:00:00,4.9365983,7.764663,173.01904,172.6005,21.35,1000.92865,0.0,79.207016,0.0
2024-01-19 14:00:00,4.9365983,7.9630394,173.01904,172.78583,21.05,1001.3168,0.0,82.73589,0.0
2024-01-19 15:00:00,5.1971145,8.318653,168.90631,170.31128,20.85,1000.81555,0.0,85.35196,0.0
2024-01-19 16:00:00,5.2392745,8.6122,166.75948,167.25471,20.7,1000.4145,0.0,86.414116,0.0
2024-01-19 17:00:00,5.508176,8.832327,164.19742,164.23276,20.6,999.8166,0.0,87.769165,0.0
2024-01-19 18:00:00,5.565968,8.888757,162.21602,162.99197,20.35,999.21466,0.0,89.133224,0.0
2024-01-19 19:00:00,5.2810984,8.507056,161.22188,162.20392,20.25,999.4102,0.0,89.405075,0.0
2024-01-19 20:00:00,4.7169905,7.8434687,158.87521,160.64091,20.05,999.702,0.0,89.95222,0.0
2024-01-19 21:00:00,4.0706263,7.026379,152.176,155.62355,19.75,999.8919,0.0,90.49702,0.0
2024-01-19 22:00:00,3.577709,6.462198,153.43501,158.19853,19.25,1000.5721,0.0,91.32129,1.0
2024-01-19 23:00:00,4.3863425,6.2769423,155.77226,157.52052,20.75,1000.9119,0.0,81.14969,1.0
2024-01-20 00:00:00,4.016217,5.186521,161.11382,160.86626,22.65,1001.1631,0.0,72.024925,1.0
2024-01-20 01:00:00,4.2426405,5.2952805,171.86998,169.11452,25.15,1001.1326,0.0,59.098347,1.0
