latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (percent)
2024-02-03 12:00:00,10.301942,181.11238,21.6,1000.8363,84.63305,2.0,0.0,2.0,18.9,0.0,0.0,
2024-02-03 13:00:00,10.100495,180.56726,21.3,1001.72076,84.33651,0.0,0.0,0.0,18.55,0.0,0.0,
2024-02-03 14:00:00,9.912618,177.1088,21.1,1002.0127,82.74184,0.0,0.0,0.0,18.05,0.0,0.0,
2024-02-03 15:00:00,9.542536,174.58823,20.85,1002.3033,84.02285,0.0,0.0,0.0,18.05,0.0,0.0,
2024-02-03 16:00:00,9.353609,173.86284,20.85,1002.3033,80.651855,0.0,0.0,0.0,17.4,0.0,0.0,
2024-02-03 17:00:00,9.885849,172.44376,20.65,1002.29755,80.370766,0.0,0.0,0.0,17.15,0.0,0.0,
2024-02-03 18:00:00,9.355747,169.53088,20.55,1002.1957,78.59365,0.0,0.0,0.0,16.7,0.0,0.0,
2024-02-03 19:00:00,9.296236,168.2066,20.45,1002.292,76.84855,0.0,0.0,0.0,16.25,0.0,0.0,
2024-02-03 20:00:00,9.095604,165.35258,20.25,1002.58386,76.81753,0.0,0.0,0.0,16.05,0.0,0.0,
2024-02-03 21:00:00,8.973851,165.80887,20.25,1003.17896,75.35928,0.0,0.0,0.0,15.75,0.0,0.0,
2024-02-03 22:00:00,8.70919,164.68712,20.0,1003.9651,74.12018,0.0,0.0,0.0,15.25,0.0,0.0,
2024-02-03 23:00:00,8.876937,165.65063,20.4,1004.96814,67.358574,69.0,275.7529,32.0,14.15,0.0,0.0,
2024-02-04 00:00:00,8.008121,164.05453,21.4,1005.19495,58.20242,271.0,580.22723,78.0,12.85,0.0,0.0,
2024-02-04 01:00:00,8.060397,168.55069,23.3,1005.04956,50.344013,523.0,800.2216,93.0,12.4,0.0,0.0,
2024-02-04 02:00:00,8.547514,173.95601,24.15,1005.17206,47.67618,743.0,891.3254,106.0,12.35,0.0,0.0,
2024-02-04 03:00:00,8.902246,178.71269,25.05,1004.9983,44.882202,911.0,934.9205,114.0,12.25,0.0,0.0,
2024-02-04 04:00:00,10.407689,182.20255,24.6,1004.8868,47.954346,1019.0,956.0357,119.0,12.85,0.0,0.0,
2024-02-04 05:00:00,10.301942,181.11238,25.15,1004.40594,44.469185,1064.0,967.8871,120.0,12.2,0.0,0.0,
2024-02-04 06:00:00,10.507616,182.1816,25.3,1004.11255,42.928078,1045.0,971.6881,120.0,11.8,0.0,0.0,
2024-02-04 07:00:00,10.807405,182.12105,24.55,1003.99286,47.16216,949.0,955.4799,115.0,12.55,0.0,0.0,
2024-02-04 08:00:00,10.9,180.0,23.7,1003.87036,50.94725,787.0,914.6908,107.0,12.95,0.0,0.0,
2024-02-04 09:00:00,10.801852,178.93912,22.8,1004.0438,55.39683,580.0,843.75397,97.0,13.4,0.0,0.0,
2024-02-04 10:00:00,10.511898,177.27374,21.75,1004.4113,59.63146,342.0,710.5133,78.0,13.55,0.0,0.0,
2024-02-04 11:00:00,10.049875,174.2895,20.5,1004.8718,65.65475,113.0,446.71704,44.0,13.85,0.0,0.0,
2024-02-04 12:00:00,9.436631,170.2383,20.1,1005.4556,67.297134,2.0,0.0,2.0,13.85,0.0,0.0,
2024-02-04 13:00:00,9.002777,167.81636,19.55,1006.2335,68.50937,0.0,0.0,0.0,13.6,0.0,0.0,
2024-02-04 14:00:00,8.852683,166.27768,19.5,1006.62897,69.84794,0.0,0.0,0.0,13.85,0.0,0.0,
2024-02-04 15:00:00,8.572631,163.0446,19.3,1006.4246,71.41373,0.0,0.0,0.0,14.0,0.0,0.0,
2024-02-04 16:00:00,7.8924017,157.6593,18.95,1006.11725,68.166145,0.0,0.0,0.0,12.95,0.0,0.0,
2024-02-04 17:00:00,6.931811,153.43501,18.45,1005.8056,66.51744,0.0,0.0,0.0,12.1,0.0,0.0,
2024-02-04 18:00:00,6.264982,151.38963,18.0,1005.6934,65.55058,0.0,0.0,0.0,11.45,0.0,0.0,
2024-02-04 19:00:00,5.6938567,149.38147,17.6,1005.68176,64.600876,0.0,0.0,0.0,10.85,0.0,0.0,
2024-02-04 20:00:00,5.269725,146.61147,17.3,1005.8716,64.320335,0.0,0.0,0.0,10.5,0.0,0.0,
2024-02-04 21:00:00,4.8600416,143.3658,17.0,1006.25946,64.03967,0.0,0.0,0.0,10.15,0.0,0.0,
2024-02-04 22:00:00,4.4598207,137.72638,16.9,1006.75244,61.49376,0.0,0.0,0.0,9.45,0.0,0.0,
2024-02-04 23:00:00,4.738143,135.85501,18.75,1007.4009,49.793705,77.0,338.49377,32.0,8.05,0.0,0.0,
2024-02-05 00:00:00,5.517246,133.53127,22.0,1007.7904,35.038506,297.0,675.2792,74.0,5.85,0.0,0.0,
2024-02-05 01:00:00,6.6850576,124.641014,24.85,1007.9686,28.796919,537.0,827.5757,94.0,5.5,0.0,0.0,
2024-02-05 02:00:00,6.71193,123.45334,27.4,1007.83984,24.938894,754.0,908.9213,106.0,5.6,0.0,0.0,
2024-02-05 03:00:00,6.551336,121.26367,29.6,1007.2043,21.494677,925.0,952.9712,114.0,5.3,0.0,0.0,
2024-02-05 04:00:00,5.8051705,132.20723,31.15,1006.5508,18.536602,1038.0,976.4452,120.0,4.45,0.0,0.0,
2024-02-05 05:00:00,5.818075,151.23245,31.95,1005.7783,16.864397,1080.0,985.4099,120.0,3.75,0.0,0.0,
2024-02-05 06:00:00,6.726812,168.85715,32.1,1005.2861,17.198116,1052.0,980.13025,120.0,4.15,0.0,0.0,
2024-02-05 07:00:00,9.213577,183.11078,28.7,1004.9978,38.411972,952.0,960.12616,115.0,13.15,0.0,0.0,
2024-02-05 08:00:00,10.307764,182.2239,27.05,1004.9536,42.85031,786.0,914.85736,107.0,13.35,0.0,0.0,
2024-02-05 09:00:00,10.317461,176.66621,24.7,1004.9889,47.2028,576.0,840.62366,96.0,12.7,0.0,0.0,
2024-02-05 10:00:00,9.159148,169.30354,23.75,1005.7562,53.338768,338.0,705.6884,77.0,13.7,0.0,0.0,
2024-02-05 11:00:00,7.808969,170.41713,22.45,1006.4145,63.573456,111.0,443.39798,43.0,15.2,0.0,0.0,
2024-02-05 12:00:00,8.028076,166.30994,21.6,1007.0847,65.46444,2.0,0.0,2.0,14.85,0.0,0.0,
2024-02-05 13:00:00,6.8308125,162.09546,20.75,1007.9536,68.30597,0.0,0.0,0.0,14.7,0.0,0.0,
2024-02-05 14:00:00,5.8600345,154.74687,20.55,1008.14636,68.930145,0.0,0.0,0.0,14.65,0.0,0.0,
2024-02-05 15:00:00,5.080354,143.8067,20.0,1008.3289,68.37704,0.0,0.0,0.0,14.0,0.0,0.0,
2024-02-05 16:00:00,4.5221677,144.90411,20.15,1007.8374,59.838737,0.0,0.0,0.0,12.1,0.0,0.0,
2024-02-05 17:00:00,4.8414874,141.7098,20.85,1007.5598,42.977383,0.0,0.0,0.0,7.8,0.0,0.0,
2024-02-05 18:00:00,4.8795495,135.83023,21.5,1007.37976,27.566048,0.0,0.0,0.0,2.0,0.0,0.0,
2024-02-05 19:00:00,5.1739736,131.08165,21.8,1007.388,26.02135,0.0,0.0,0.0,1.45,0.0,0.0,
2024-02-05 20:00:00,5.4405885,126.027466,21.65,1007.3839,25.886963,0.0,0.0,0.0,1.25,0.0,0.0,
2024-02-05 21:00:00,5.456189,116.09537,21.45,1007.6757,26.394392,0.0,0.0,0.0,1.35,0.0,0.0,
2024-02-05 22:00:00,5.772348,104.03627,21.4,1008.17035,26.76153,0.0,0.0,0.0,1.5,0.0,0.0,
2024-02-05 23:00:00,6.9180923,94.14455,22.95,1008.80884,24.438305,75.0,334.08078,31.0,1.55,0.0,0.0,
2024-02-06 00:00:00,7.100704,89.19309,25.55,1009.07904,20.392406,297.0,680.2145,74.0,1.2,0.0,0.0,
2024-02-06 01:00:00,7.7278714,79.56258,28.9,1008.47516,18.190294,538.0,834.5206,93.0,2.35,0.0,0.0,
2024-02-06 02:00:00,7.6295476,79.42653,31.1,1008.4346,15.4138155,759.0,916.77655,107.0,1.8,0.0,0.0,
2024-02-06 03:00:00,7.125307,85.16967,32.75,1008.081,13.303439,933.0,964.0477,114.0,1.05,0.0,0.0,
2024-02-06 04:00:00,6.7,90.0,34.15,1007.1252,11.864528,1047.0,988.4255,119.0,0.55,0.0,0.0,
2024-02-06 05:00:00,6.303174,91.81827,35.45,1006.26575,10.417337,1089.0,994.80115,121.0,-0.25,0.0,0.0,
2024-02-06 06:00:00,6.129437,95.61749,36.55,1005.6986,9.250052,1058.0,988.6558,119.0,-1.05,0.0,0.0,
2024-02-06 07:00:00,4.7885275,118.70586,35.8,1004.98486,9.156692,957.0,967.1642,115.0,-1.75,0.0,0.0,
2024-02-06 08:00:00,3.9446166,149.53453,35.8,1004.58795,8.9896345,795.0,927.2791,108.0,-2.0,0.0,0.0,
2024-02-06 09:00:00,6.0133185,176.186,32.65,1004.5069,17.877842,581.0,846.3979,99.0,5.15,0.0,0.0,
2024-02-06 10:00:00,6.802941,178.31535,29.55,1004.82214,41.094448,339.0,701.0107,81.0,14.95,0.0,0.0,
2024-02-06 11:00:00,7.532596,174.66794,26.65,1005.1413,43.870235,110.0,439.56232,43.0,13.35,0.0,0.0,
2024-02-06 12:00:00,6.928925,159.73422,24.15,1005.76715,50.89938,2.0,0.0,2.0,13.35,0.0,0.0,
2024-02-06 13:00:00,5.59017,153.43501,23.75,1006.0538,51.294342,0.0,0.0,0.0,13.1,0.0,0.0,
2024-02-06 14:00:00,4.080441,143.97253,24.35,1006.36774,43.66612,0.0,0.0,0.0,11.2,0.0,0.0,
2024-02-06 15:00:00,4.110961,131.05472,25.6,1006.2038,26.32277,0.0,0.0,0.0,4.85,0.0,0.0,
2024-02-06 16:00:00,4.652956,118.21727,26.4,1005.9279,17.08634,0.0,0.0,0.0,-0.55,0.0,0.0,
2024-02-06 17:00:00,5.2952805,100.88548,26.2,1005.5259,17.542849,0.0,0.0,0.0,-0.35,0.0,0.0,
2024-02-06 18:00:00,6.3007936,89.090645,26.35,1005.3315,17.642685,0.0,0.0,0.0,-0.15,0.0,0.0,
2024-02-06 19:00:00,6.946222,83.386635,26.5,1005.4348,17.487253,0.0,0.0,0.0,-0.15,0.0,0.0,
2024-02-06 20:00:00,7.3824115,81.43095,26.25,1005.6262,19.146822,0.0,0.0,0.0,0.9,0.0,0.0,
2024-02-06 21:00:00,7.227724,75.57919,25.7,1006.00824,21.174807,0.0,0.0,0.0,1.85,0.0,0.0,
2024-02-06 22:00:00,7.242237,72.31551,25.15,1006.489,22.672247,0.0,0.0,0.0,2.35,0.0,0.0,
2024-02-06 23:00:00,7.7201037,73.442856,26.0,1007.10754,22.099203,73.0,329.58533,30.0,2.7,0.0,0.0,
2024-02-07 00:00:00,8.052329,75.61857,28.1,1007.26337,19.674377,293.0,676.00494,73.0,2.8,0.0,0.0,
2024-02-07 01:00:00,7.4094534,68.62931,31.3,1006.45575,15.961778,535.0,832.1164,93.0,2.45,0.0,0.0,
2024-02-07 02:00:00,6.7542577,64.57317,34.15,1006.13306,13.498049,755.0,916.23083,105.0,2.35,0.0,0.0,
2024-02-07 03:00:00,5.8180757,65.63756,36.25,1005.98834,12.017317,927.0,959.8603,113.0,2.35,0.0,0.0,
2024-02-07 04:00:00,4.5617976,63.996716,38.35,1005.2479,10.7557745,1035.0,978.0776,118.0,2.4,0.0,0.0,
2024-02-07 05:00:00,1.0816654,123.6901,37.7,1004.43774,11.261029,1073.0,980.5991,120.0,2.55,0.0,0.0,
2024-02-07 06:00:00,6.103278,198.13817,36.45,1003.91003,16.785864,1039.0,969.8577,119.0,7.3,0.0,0.0,
2024-02-07 07:00:00,8.374366,191.71245,35.3,1003.5832,17.88318,936.0,946.69745,113.0,7.3,0.0,0.0,
2024-02-07 08:00:00,9.453041,186.07236,33.65,1003.44147,19.269623,775.0,904.693,106.0,7.05,0.0,0.0,
2024-02-07 09:00:00,8.1154175,176.46777,33.2,1003.2313,19.359406,567.0,832.9708,94.0,6.75,0.0,0.0,
2024-02-07 10:00:00,7.119691,169.47926,32.15,1003.3032,21.918215,331.0,696.47266,76.0,7.7,0.0,0.0,
2024-02-07 11:00:00,6.708204,169.6952,29.85,1003.4411,30.079565,105.0,429.22125,40.0,10.45,0.0,0.0,
2024-02-07 12:00:00,6.456005,163.81073,28.3,1003.79675,33.121346,1.0,0.0,1.0,10.55,0.0,0.0,
2024-02-07 13:00:00,4.609772,167.4712,27.1,1004.35974,34.591858,0.0,0.0,0.0,10.15,0.0,0.0,
2024-02-07 14:00:00,2.7856774,158.96242,26.75,1004.4494,32.032173,0.0,0.0,0.0,8.7,0.0,0.0,
2024-02-07 15:00:00,2.1213202,135.0001,26.35,1004.1412,24.400782,0.0,0.0,0.0,4.4,0.0,0.0,
2024-02-07 16:00:00,2.570992,103.49575,27.4,1004.0704,18.02376,0.0,0.0,0.0,1.0,0.0,0.0,
2024-02-07 17:00:00,3.1144822,84.47256,28.95,1003.9135,14.296885,0.0,0.0,0.0,-0.95,0.0,0.0,
2024-02-07 18:00:00,3.905125,87.064384,29.4,1003.6279,12.291379,0.0,0.0,0.0,-2.65,0.0,0.0,
2024-02-07 19:00:00,5.5362444,73.201546,29.85,1003.5403,11.713062,0.0,0.0,0.0,-2.95,0.0,0.0,
2024-02-07 20:00:00,7.5591,62.418053,30.15,1003.6477,11.903651,0.0,0.0,0.0,-2.5,0.0,0.0,
2024-02-07 21:00:00,8.609298,59.264584,29.85,1004.23474,12.612753,0.0,0.0,0.0,-1.95,0.0,0.0,
2024-02-07 22:00:00,8.300603,58.799557,29.4,1005.0167,13.039754,0.0,0.0,0.0,-1.85,0.0,0.0,
2024-02-07 23:00:00,8.15414,56.50479,30.2,1005.83154,12.407307,68.0,309.5254,28.0,-1.9,0.0,0.0,
2024-02-08 00:00:00,8.070935,56.113,32.45,1006.0889,10.716793,281.0,650.06525,71.0,-2.15,0.0,0.0,
2024-02-08 01:00:00,8.6977005,44.534245,35.25,1005.46704,10.119533,516.0,801.35144,92.0,-0.8,0.0,0.0,
2024-02-08 02:00:00,8.324061,38.65983,38.1,1005.5392,8.469763,730.0,884.6111,104.0,-1.1,0.0,0.0,
2024-02-08 03:00:00,7.2201114,36.552567,40.25,1005.3944,7.768603,901.0,932.0589,112.0,-0.7,0.0,0.0,
2024-02-08 04:00:00,5.3413477,38.157276,41.9,1004.9389,7.8495154,1013.0,957.0566,117.0,0.65,0.0,0.0,
2024-02-08 05:00:00,2.5238857,33.6901,42.6,1004.26135,8.187432,1057.0,966.4104,119.0,1.75,0.0,0.0,
2024-02-08 06:00:00,4.3462625,203.02553,40.1,1003.803,12.213055,1029.0,961.6304,118.0,5.55,0.0,0.0,
2024-02-08 07:00:00,7.1309185,194.62091,38.4,1003.5623,14.5865755,929.0,940.0747,113.0,6.8,0.0,0.0,
2024-02-08 08:00:00,7.81025,193.32454,37.7,1003.4455,14.892809,770.0,899.73566,106.0,6.55,0.0,0.0,
2024-02-08 09:00:00,6.736468,185.96439,35.95,1003.59955,15.724661,562.0,826.66364,94.0,5.95,0.0,0.0,
2024-02-08 10:00:00,5.308484,183.23964,34.45,1004.0572,19.59579,328.0,692.06805,76.0,7.95,0.0,0.0,
2024-02-08 11:00:00,5.3037724,177.83897,32.0,1004.8868,26.784002,103.0,418.8796,40.0,10.55,0.0,0.0,
2024-02-08 12:00:00,4.9010205,178.83089,30.8,1005.4504,25.32821,1.0,0.0,1.0,8.7,0.0,0.0,
2024-02-08 13:00:00,4.3,180.0,29.5,1006.3089,27.475367,0.0,0.0,0.0,8.8,0.0,0.0,
2024-02-08 14:00:00,3.1016126,181.84756,28.85,1006.3907,27.6719,0.0,0.0,0.0,8.35,0.0,0.0,
2024-02-08 15:00:00,2.0099752,174.2895,27.9,1006.0675,25.596405,0.0,0.0,0.0,6.4,0.0,0.0,
2024-02-08 16:00:00,2.4698176,148.24057,27.25,1005.7527,22.502762,0.0,0.0,0.0,4.0,0.0,0.0,
2024-02-08 17:00:00,2.5079873,94.57384,27.0,1005.5476,18.58477,0.0,0.0,0.0,1.1,0.0,0.0,
2024-02-08 18:00:00,3.238827,81.11942,25.05,1005.0974,18.577995,0.0,0.0,0.0,-0.5,0.0,0.0,
2024-02-08 19:00:00,2.8635643,77.90526,25.6,1004.81506,15.352914,0.0,0.0,0.0,-2.65,0.0,0.0,
2024-02-08 20:00:00,3.104835,75.068535,27.25,1004.95905,13.321486,0.0,0.0,0.0,-3.25,0.0,0.0,
2024-02-08 21:00:00,4.4944406,69.14546,28.6,1005.29297,12.497185,0.0,0.0,0.0,-3.05,0.0,0.0,
2024-02-08 22:00:00,5.5226803,58.324585,29.1,1005.70294,12.18552,0.0,0.0,0.0,-3.0,0.0,0.0,
2024-02-08 23:00:00,6.4660654,58.276447,30.5,1006.4346,11.581114,67.0,304.69946,28.0,-2.6,0.0,0.0,
2024-02-09 00:00:00,6.4350605,57.05078,33.75,1006.8172,10.072904,281.0,654.92413,71.0,-2.0,0.0,0.0,
2024-02-09 01:00:00,6.529931,49.969803,37.65,1006.71857,9.506103,518.0,808.2999,92.0,0.15,0.0,0.0,
2024-02-09 02:00:00,6.0207973,41.63345,40.65,1006.59503,7.8294916,734.0,892.51624,104.0,-0.3,0.0,0.0,
2024-02-09 03:00:00,3.8418746,38.65983,42.15,1006.3342,6.846836,907.0,939.6873,113.0,-1.05,0.0,0.0,
2024-02-09 04:00:00,0.53851646,158.19853,41.15,1005.51575,8.226296,1020.0,964.89355,118.0,0.75,0.0,0.0,
2024-02-09 05:00:00,4.4654226,214.04597,40.9,1005.0136,12.199193,1063.0,972.86676,120.0,6.15,0.0,0.0,
2024-02-09 06:00:00,6.6400304,217.04256,38.8,1004.56433,15.129314,1032.0,967.18475,117.0,7.65,0.0,0.0,
2024-02-09 07:00:00,6.6887965,211.55133,37.5,1004.2342,17.140053,933.0,946.2032,113.0,8.45,0.0,0.0,
2024-02-09 08:00:00,6.1351447,199.0257,35.8,1003.9927,18.55896,773.0,905.722,106.0,8.25,0.0,0.0,
2024-02-09 09:00:00,4.8259716,185.94676,35.35,1004.08044,20.150927,564.0,832.8515,94.0,9.1,0.0,0.0,
2024-02-09 10:00:00,4.7296934,193.44862,33.1,1004.4194,25.93741,328.0,696.0761,76.0,11.0,0.0,0.0,
2024-02-09 11:00:00,4.237924,160.70985,30.95,1005.2561,30.08178,103.0,421.91678,40.0,11.4,0.0,0.0,
2024-02-09 12:00:00,4.850773,165.67725,31.0,1005.55505,24.043139,1.0,0.0,1.0,8.1,0.0,0.0,
2024-02-09 13:00:00,5.3712196,155.82089,30.9,1006.3459,18.934687,0.0,0.0,0.0,4.55,0.0,0.0,
2024-02-09 14:00:00,5.60803,148.86108,30.25,1006.7255,19.652145,0.0,0.0,0.0,4.55,0.0,0.0,
2024-02-09 15:00:00,4.7010636,150.70874,29.65,1006.5114,20.555937,0.0,0.0,0.0,4.7,0.0,0.0,
2024-02-09 16:00:00,3.5846896,149.8587,28.7,1006.18823,20.750734,0.0,0.0,0.0,4.05,0.0,0.0,
2024-02-09 17:00:00,3.1144822,137.60262,28.3,1005.78076,18.305813,0.0,0.0,0.0,1.95,0.0,0.0,
2024-02-09 18:00:00,2.7658632,130.60121,27.75,1005.36945,17.78593,0.0,0.0,0.0,1.1,0.0,0.0,
2024-02-09 19:00:00,2.657066,109.798965,27.3,1005.35706,17.299427,0.0,0.0,0.0,0.35,0.0,0.0,
2024-02-09 20:00:00,2.942788,99.78234,27.35,1005.2594,16.2762,0.0,0.0,0.0,-0.45,0.0,0.0,
2024-02-09 21:00:00,3.8052595,93.012726,28.0,1005.2768,15.053145,0.0,0.0,0.0,-1.0,0.0,0.0,
2024-02-09 22:00:00,4.509989,86.186005,28.5,1005.48846,14.408956,0.0,0.0,0.0,-1.2,0.0,0.0,
2024-02-09 23:00:00,5.4571056,76.21838,30.3,1005.9332,13.178723,65.0,291.88965,28.0,-1.0,0.0,0.0,
2024-02-10 00:00:00,5.6921,71.564964,34.2,1006.23364,11.084555,277.0,650.42615,70.0,-0.35,0.0,0.0,
2024-02-10 01:00:00,6.0827627,62.59251,38.65,1006.24744,10.470456,516.0,809.597,91.0,2.25,0.0,0.0,
2024-02-10 02:00:00,6.0207973,48.366554,41.45,1006.1188,9.015004,733.0,893.3775,104.0,2.25,0.0,0.0,
2024-02-10 03:00:00,4.1868844,40.15594,43.2,1005.6654,7.8775253,905.0,940.2575,112.0,1.65,0.0,0.0,
2024-02-10 04:00:00,0.94868326,198.43504,42.1,1005.04285,8.286172,1017.0,965.29297,116.0,1.55,0.0,0.0,
2024-02-10 05:00:00,5.905929,208.30066,40.65,1004.51117,13.889621,1060.0,973.19147,118.0,7.85,0.0,0.0,
2024-02-10 06:00:00,7.1589108,204.77512,38.7,1004.1649,19.055487,1030.0,965.4071,118.0,11.0,0.0,0.0,
2024-02-10 07:00:00,7.912016,196.14441,36.0,1003.7992,21.567911,929.0,943.1833,113.0,10.65,0.0,0.0,
2024-02-10 08:00:00,6.1131005,183.75165,35.15,1003.38055,22.528536,767.0,900.9448,105.0,10.6,0.0,0.0,
2024-02-10 09:00:00,5.622277,185.10208,33.9,1003.2493,27.561232,559.0,826.76135,94.0,12.6,0.0,0.0,
2024-02-10 10:00:00,5.5226803,174.80566,32.2,1003.404,29.15201,323.0,689.18787,75.0,12.0,0.0,0.0,
2024-02-10 11:00:00,5.2773094,170.18077,30.3,1003.8499,35.255497,99.0,411.63406,38.0,13.25,0.0,0.0,
2024-02-10 12:00:00,6.2361846,164.18074,29.9,1004.4348,30.802439,1.0,0.0,1.0,10.85,0.0,0.0,
2024-02-10 13:00:00,5.9481087,163.39294,28.3,1005.08636,31.397266,0.0,0.0,0.0,9.75,0.0,0.0,
2024-02-10 14:00:00,5.1662364,165.42575,27.0,1005.25006,40.78667,0.0,0.0,0.0,12.55,0.0,0.0,
2024-02-10 15:00:00,4.753946,157.75093,26.45,1004.9372,42.6844,0.0,0.0,0.0,12.75,0.0,0.0,
2024-02-10 16:00:00,4.0718546,155.32315,26.4,1004.7377,39.95513,0.0,0.0,0.0,11.7,0.0,0.0,
2024-02-10 17:00:00,3.130495,153.43501,26.1,1004.33264,37.683468,0.0,0.0,0.0,10.55,0.0,0.0,
2024-02-10 18:00:00,2.0880613,163.30067,25.1,1004.1072,37.526974,0.0,0.0,0.0,9.6,0.0,0.0,
2024-02-10 19:00:00,2.0024984,177.13765,24.1,1004.0798,42.029892,0.0,0.0,0.0,10.4,0.0,0.0,
2024-02-10 20:00:00,2.4186773,172.87508,23.6,1003.96674,46.90386,0.0,0.0,0.0,11.6,0.0,0.0,
2024-02-10 21:00:00,2.5632012,159.44388,23.3,1004.1569,45.596195,0.0,0.0,0.0,10.9,0.0,0.0,
2024-02-10 22:00:00,2.2825425,151.1893,22.85,1004.34265,42.95891,0.0,0.0,0.0,9.6,0.0,0.0,
2024-02-10 23:00:00,2.5238857,146.3099,25.1,1004.99994,32.223633,63.0,286.7908,27.0,7.35,0.0,0.0,
2024-02-11 00:00:00,1.6552945,154.98314,29.05,1005.3048,22.034649,276.0,652.18665,70.0,5.2,0.0,0.0,
2024-02-11 01:00:00,2.630589,188.74608,30.05,1005.33136,36.948,512.0,807.0865,90.0,13.75,0.0,0.0,
2024-02-11 02:00:00,3.0364454,197.24155,33.05,1005.0134,31.770456,729.0,889.989,104.0,14.05,0.0,0.0,
2024-02-11 03:00:00,3.5846896,202.98874,35.05,1004.5687,32.31627,901.0,937.293,112.0,16.05,0.0,0.0,
2024-02-11 04:00:00,4.5793014,211.60745,35.6,1003.6899,34.478424,1013.0,962.512,116.0,17.55,0.0,0.0,
2024-02-11 05:00:00,5.7454333,211.47679,34.95,1003.1771,33.123184,1055.0,969.42773,118.0,16.35,0.0,0.0,
2024-02-11 06:00:00,6.307139,205.34613,33.5,1002.54474,32.72684,1023.0,961.56616,116.0,14.9,0.0,0.0,
2024-02-11 07:00:00,5.8523498,196.88687,32.55,1002.2222,37.519844,925.0,941.38763,112.0,16.2,0.0,0.0,
2024-02-11 08:00:00,6.1983867,190.2221,31.05,1001.8856,46.505577,766.0,901.6994,105.0,18.25,0.0,0.0,
2024-02-11 09:00:00,6.412488,183.57626,28.9,1002.0271,53.95719,555.0,824.3208,93.0,18.65,0.0,0.0,
2024-02-11 10:00:00,6.7186303,184.2678,27.4,1001.9872,63.25524,319.0,682.37946,75.0,19.8,0.0,0.0,
2024-02-11 11:00:00,5.0249376,174.2895,25.15,1002.62054,72.69416,96.0,394.50906,38.0,19.9,0.0,0.0,
2024-02-11 12:00:00,3.2015622,181.78987,24.0,1003.28345,78.8405,1.0,0.0,1.0,20.1,0.0,0.0,
2024-02-11 13:00:00,3.324154,173.08887,23.45,1004.3594,81.24256,0.0,0.0,0.0,20.05,0.0,0.0,
2024-02-11 14:00:00,4.440721,172.23492,23.5,1004.16223,72.85947,0.0,0.0,0.0,18.35,0.0,0.0,
2024-02-11 15:00:00,4.318565,174.68555,22.7,1003.54504,77.4353,0.0,0.0,0.0,18.55,0.0,0.0,
2024-02-11 16:00:00,3.981206,168.40785,22.3,1003.2362,80.33886,0.0,0.0,0.0,18.75,0.0,0.0,
2024-02-11 17:00:00,1.9723083,149.53453,21.75,1003.02277,82.560616,0.0,0.0,0.0,18.65,0.0,0.0,
2024-02-11 18:00:00,1.8439089,167.4712,21.3,1002.7126,84.33651,0.0,0.0,0.0,18.55,0.0,0.0,
2024-02-11 19:00:00,2.2022717,182.60251,21.05,1002.50696,87.26185,0.0,0.0,0.0,18.85,0.0,0.0,
2024-02-11 20:00:00,2.9017239,178.02512,20.9,1002.8005,90.85816,0.0,0.0,0.0,19.35,0.0,0.0,
2024-02-11 21:00:00,3.306055,176.53185,20.95,1003.00037,91.99784,0.0,0.0,0.0,19.6,0.0,0.0,
2024-02-11 22:00:00,3.7215588,173.82993,21.0,1003.39844,93.1492,0.0,0.0,0.0,19.85,0.0,0.0,
2024-02-11 23:00:00,3.8587563,148.78166,21.95,1004.01996,89.257195,60.0,273.5384,26.0,20.1,0.0,0.0,
2024-02-12 00:00:00,2.7856774,158.96242,24.05,1004.2766,76.680016,269.0,634.82806,70.0,19.7,0.0,0.0,
2024-02-12 01:00:00,4.204759,182.72626,25.65,1004.51874,69.26436,497.0,756.5566,103.0,19.6,0.0,0.0,
2024-02-12 02:00:00,5.178803,190.00792,27.25,1004.6615,62.441963,717.0,868.0392,109.0,19.45,0.0,0.0,
2024-02-12 03:00:00,6.1611686,193.13403,27.95,1004.48193,60.498608,886.0,914.1107,118.0,19.6,0.0,0.0,
2024-02-12 04:00:00,6.676077,196.53491,28.0,1003.9872,59.762833,997.0,940.4151,122.0,19.45,0.0,0.0,
2024-02-12 05:00:00,6.9892774,199.21277,27.6,1003.8773,62.51914,1041.0,953.268,121.0,19.8,0.0,0.0,
2024-02-12 06:00:00,7.1168814,197.162,27.45,1003.7741,63.070297,1006.0,929.10474,131.0,19.8,0.0,0.0,
2024-02-12 07:00:00,7.0830784,193.05525,27.55,1003.4793,62.702274,910.0,910.6596,125.0,19.8,0.0,0.0,
2024-02-12 08:00:00,7.808969,189.58287,26.45,1003.15173,66.68056,751.0,869.73157,115.0,19.75,0.0,0.0,
2024-02-12 09:00:00,7.256032,187.12492,25.75,1003.0337,70.583824,547.0,805.8658,97.0,20.0,0.0,0.0,
